activation_country,activation_province,activation_city,activation_town,ms_act_country,ms_act_province,ms_act_city
中国,福建,泉州市,晋江市,China,fujian,dehua county
中国,福建,泉州市,安溪县,China,fujian,yongchun
中国,福建,泉州市,石狮市,China,fujian,anxi county
中国,福建,泉州市,洛江区,China,fujian,gulou district
中国,福建,泉州市,晋江市,China,fujian,taijiang district
中国,福建,泉州市,安溪县,China,fujian,huian county
中国,福建,泉州市,鲤城区,China,fujian,gulou district
中国,福建,泉州市,惠安县,China,fujian,luojiang district
中国,福建,泉州市,南安市,China,fujian,shuitou
中国,福建,泉州市,南安市,China,fujian,fuzhou
中国,福建,泉州市,惠安县,China,fujian,shishi
中国,福建,泉州市,安溪县,China,fujian,cangshan district
中国,福建,泉州市,德化县,China,fujian,anxi county
中国,福建,泉州市,南安市,China,hainan,meilan district
中国,福建,泉州市,丰泽区,China,fujian,xiamen
中国,西藏,山南地区,桑日县,China,tibet,sangri county
中国,重庆,重庆市,璧山区,China,chongqing,bishan district
中国,重庆,重庆市,璧山区,China,chongqing,bishan
中国,河南,平顶山市,叶县,China,henan,shuizhai
中国,浙江,绍兴市,绍兴县,China,zhejiang,keqiao district
中国,浙江,绍兴市,绍兴县,China,zhejiang,shaoxing
中国,浙江,绍兴市,绍兴县,China,zhejiang,yuecheng district
中国,浙江,绍兴市,绍兴县,China,zhejiang,shangyu district
中国,浙江,绍兴市,绍兴县,China,zhejiang,zhuji
中国,浙江,绍兴市,绍兴县,China,zhejiang,xinchang county
中国,浙江,绍兴市,绍兴县,China,zhejiang,cangnan county
中国,浙江,绍兴市,绍兴县,China,zhejiang,shengzhou
中国,浙江,绍兴市,绍兴县,China,jiangsu,hailing district
中国,浙江,绍兴市,绍兴县,China,hubei,hongshan district
中国,浙江,绍兴市,绍兴县,China,xinjiang uygur,shihezi
中国,浙江,绍兴市,绍兴县,China,zhejiang,shangcheng district
中国,浙江,绍兴市,绍兴县,China,zhejiang,binjiang district
中国,浙江,绍兴市,绍兴县,China,zhejiang,xiaoshan
中国,浙江,绍兴市,绍兴县,China,zhejiang,xihu district
中国,辽宁,LÜSHUNKOU,,China,liaoning,lüshunkou district
中国,陕西,SHAGEDU,,China,shaanxi,shagedu
中国,山东,菏泽市,牡丹区,China,guangdong,tianhe district
中国,山东,菏泽市,东明县,China,,
中国,山东,菏泽市,牡丹区,China,shandong,juancheng
中国,山东,菏泽市,单县,China,shandong,caoxian county
中国,山东,菏泽市,曹县,China,guangdong,futian district
中国,山东,菏泽市,曹县,China,hainan,wenchang
中国,山东,菏泽市,巨野县,China,shandong,lixia district
中国,山东,菏泽市,牡丹区,China,shandong,zibo
中国,山东,菏泽市,郓城县,China,hebei,yunhe district
中国,山东,菏泽市,定陶区,China,shandong,dongming
中国,山东,菏泽市,巨野县,China,shandong,jinxiang
中国,山西,临汾市,曲沃县,China,shanxi,quwo
中国,山西,临汾市,尧都区,China,shanxi,linfen
中国,山西,临汾市,吉县,China,shaanxi,yichuan
中国,山西,临汾市,洪洞县,China,shanxi,yaodu district
中国,山西,临汾市,浮山县,China,shanxi,yaodu district
中国,山西,临汾市,曲沃县,China,shanxi,houma
中国,山西,临汾市,乡宁县,China,shanxi,yaodu district
中国,山西,临汾市,乡宁县,China,shanxi,yaomiao town
中国,山西,临汾市,侯马市,China,shanxi,houma
中国,山西,临汾市,隰县,China,shanxi,linfen
中国,山西,临汾市,永和县,China,shanxi,taiyuan
中国,山西,临汾市,曲沃县,China,shanxi,linfen
中国,新疆,博尔塔拉蒙古自治州,阿拉山口市,China,xinjiang uygur,bole
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,jinghe
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,tianshan district
中国,新疆,博尔塔拉蒙古自治州,温泉县,China,xinjiang uygur,bole
中国,新疆,博尔塔拉蒙古自治州,阿拉山口市,China,xinjiang uygur,alashankou
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,bole
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,yining
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,shuanghe
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,kuytun
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,saybag district
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,xinshi district
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,saybag district
中国,新疆,博尔塔拉蒙古自治州,阿拉山口市,China,xinjiang uygur,shuanghe
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,ürümqi county
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,shanshan county
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,gaochang district
中国,新疆,博尔塔拉蒙古自治州,温泉县,China,xinjiang uygur,tianshan district
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,shuanghe
中国,新疆,博尔塔拉蒙古自治州,,China,,
中国,新疆,博尔塔拉蒙古自治州,精河县,China,xinjiang uygur,ürümqi county
中国,新疆,博尔塔拉蒙古自治州,阿拉山口市,China,xinjiang uygur,yining
中国,新疆,博尔塔拉蒙古自治州,博乐市,China,xinjiang uygur,midong district
中国,江苏,南通市,,China,jiangsu,nantong
中国,江苏,无锡市,锡山区,China,jiangsu,xishan
中国,河北,保定市,涞源县,China,hebei,laiyuan
中国,河北,保定市,易县,China,hebei,yizhou
中国,河南,YUAN,,China,henan,yu an district
中国,浙江,RUIAN,,China,zhejiang,rui an
中国,西藏,AMDO,,China,tibet,amdo county
中国,重庆,重庆市,巴南区,China,chongqing,ba nan district
中国,重庆,重庆市,黔江区,China,chongqing,qianjiang district
中国,陕西,安康市,平利县,China,shaanxi,pingli county
中国,陕西,咸阳市,三原县,China,shaanxi,sanyuan
中国,青海,西宁市,城西区,China,qinghai,chengxi district
中国,黑龙江,大庆市,大同区,China,heilongjiang,datong
中国,黑龙江,PINGYANGTOWN,,China,heilongjiang,pingyang town
中国,黑龙江,哈尔滨市,通河县,China,heilongjiang,tonghe
中国,西藏,NÊDONG,,China,tibet,nêdong district
中国,陕西,咸阳市,乾县,China,shaanxi,qindu district
中国,陕西,咸阳市,三原县,China,shaanxi,xianyang
中国,陕西,咸阳市,秦都区,China,shaanxi,chunhua county
中国,陕西,咸阳市,长武县,China,shaanxi,xi an
中国,陕西,咸阳市,泾阳县,China,shaanxi,xi an
中国,陕西,咸阳市,长武县,China,shaanxi,binzhou
中国,陕西,咸阳市,永寿县,China,shaanxi,qindu district
中国,陕西,咸阳市,淳化县,China,shaanxi,xianyang
中国,陕西,咸阳市,渭城区,China,shaanxi,liquan
中国,陕西,咸阳市,渭城区,China,shaanxi,weiyang district
中国,陕西,咸阳市,秦都区,China,shaanxi,lianhu district
中国,陕西,咸阳市,三原县,China,guangdong,zhongshan
中国,陕西,咸阳市,泾阳县,China,shaanxi,weicheng district
中国,陕西,咸阳市,彬州市,China,shaanxi,sanyuan
中国,陕西,咸阳市,秦都区,China,shaanxi,xianyang
中国,陕西,咸阳市,秦都区,China,shaanxi,liquan
中国,陕西,咸阳市,彬州市,China,shaanxi,qindu district
中国,陕西,咸阳市,彬州市,China,shaanxi,yanta district
中国,陕西,咸阳市,三原县,China,shaanxi,weiyang district
中国,陕西,咸阳市,兴平市,China,shaanxi,weiyang district
中国,陕西,咸阳市,三原县,China,shaanxi,yaozhou district
中国,陕西,咸阳市,泾阳县,China,shaanxi,yanta district
中国,陕西,咸阳市,兴平市,China,shaanxi,qindu district
中国,陕西,咸阳市,兴平市,China,shaanxi,xi an
中国,陕西,咸阳市,淳化县,China,shaanxi,xi an
中国,陕西,咸阳市,秦都区,China,shaanxi,baqiao district
中国,陕西,咸阳市,长武县,China,shaanxi,changwu county
中国,陕西,咸阳市,礼泉县,China,shaanxi,qindu district
中国,陕西,咸阳市,三原县,China,shaanxi,weicheng district
中国,陕西,咸阳市,武功县,China,shaanxi,xianyang
中国,陕西,咸阳市,武功县,China,shaanxi,weiyang district
中国,陕西,咸阳市,三原县,China,shaanxi,xi an
中国,陕西,咸阳市,长武县,China,shaanxi,jintai district
中国,陕西,咸阳市,长武县,China,shaanxi,weiyang district
中国,陕西,咸阳市,乾县,China,shaanxi,xianyang
中国,陕西,咸阳市,渭城区,China,shaanxi,yanta district
中国,陕西,咸阳市,淳化县,China,shaanxi,jingyang county
中国,陕西,咸阳市,旬邑县,China,shaanxi,xianyang
中国,陕西,咸阳市,淳化县,China,guangdong,guangzhou
中国,陕西,咸阳市,泾阳县,China,shaanxi,yuyang district
中国,陕西,咸阳市,泾阳县,China,shaanxi,qindu district
中国,陕西,咸阳市,淳化县,China,shaanxi,weiyang district
中国,陕西,咸阳市,长武县,China,shaanxi,xianyang
中国,陕西,咸阳市,秦都区,China,beijing,haidian district
中国,陕西,咸阳市,泾阳县,China,shaanxi,wugong county
中国,陕西,咸阳市,渭城区,China,beijing,xicheng qu
中国,陕西,咸阳市,秦都区,China,shaanxi,xincheng district
中国,陕西,咸阳市,淳化县,China,shaanxi,chang an district
中国,陕西,咸阳市,彬州市,China,shaanxi,xi an
中国,陕西,咸阳市,秦都区,China,shaanxi,binzhou
中国,陕西,咸阳市,淳化县,China,shaanxi,yaozhou district
中国,陕西,咸阳市,渭城区,China,shaanxi,xincheng district
中国,陕西,咸阳市,泾阳县,China,shaanxi,yangling district
中国,陕西,咸阳市,渭城区,China,shaanxi,baota district
中国,陕西,咸阳市,武功县,China,shaanxi,xi an
中国,陕西,咸阳市,淳化县,China,shaanxi,liquan
中国,陕西,咸阳市,乾县,China,fujian,gulou district
中国,陕西,咸阳市,长武县,China,beijing,changping district
中国,陕西,咸阳市,长武县,China,shaanxi,wugong county
中国,陕西,咸阳市,秦都区,China,shaanxi,changwu county
中国,陕西,咸阳市,秦都区,China,shaanxi,yangling district
中国,陕西,咸阳市,永寿县,China,shaanxi,xi an
中国,陕西,咸阳市,三原县,China,shaanxi,binzhou
中国,陕西,咸阳市,礼泉县,China,shaanxi,xi an
中国,陕西,咸阳市,三原县,China,shaanxi,qindu district
中国,陕西,咸阳市,武功县,China,shaanxi,xingping
中国,陕西,咸阳市,泾阳县,China,guangdong,zhongshan
中国,陕西,咸阳市,淳化县,China,shaanxi,beilin district
中国,陕西,咸阳市,秦都区,China,shaanxi,sanyuan
中国,陕西,咸阳市,武功县,China,shaanxi,qindu district
中国,陕西,咸阳市,彬州市,China,shaanxi,xianyang
中国,陕西,咸阳市,秦都区,China,shaanxi,xunyi county
中国,陕西,咸阳市,武功县,China,shaanxi,yangling district
中国,陕西,咸阳市,淳化县,China,shaanxi,yanta district
中国,陕西,咸阳市,泾阳县,China,shaanxi,lianhu district
中国,陕西,咸阳市,三原县,China,shaanxi,jingyang county
中国,陕西,咸阳市,泾阳县,China,shaanxi,liquan
中国,陕西,咸阳市,秦都区,China,shaanxi,yanta district
中国,陕西,咸阳市,礼泉县,China,shaanxi,xingping
中国,陕西,咸阳市,彬州市,China,shaanxi,baqiao district
中国,陕西,咸阳市,秦都区,China,shaanxi,beilin district
中国,黑龙江,黑河市,,China,heilongjiang,heihe
中国,广东,广州市,从化区,China,guangdong,futian district
中国,广东,广州市,黄埔区,China,guangdong,shenzhen
中国,广东,广州市,天河区,China,guangdong,huadu district
中国,广东,广州市,白云区,China,guangdong,shunde district
中国,广东,广州市,增城区,China,fujian,fuzhou
中国,广东,广州市,荔湾区,China,guangdong,futian district
中国,广东,广州市,南沙区,China,guangdong,futian district
中国,广东,广州市,海珠区,China,sichuan,chengdu
中国,广东,广州市,花都区,China,guangdong,sanshui district
中国,广东,广州市,番禺区,China,guangdong,baoan district
中国,广东,广州市,从化区,China,guangdong,yuancheng district
中国,广东,广州市,越秀区,China,guangdong,chancheng district
中国,广东,广州市,南沙区,China,guangdong,haizhu district
中国,广东,广州市,花都区,China,guangxi zhuang,lingui district
中国,广东,广州市,增城区,China,guangdong,huizhou
中国,广东,广州市,天河区,China,hainan,qiongzhou
中国,广东,广州市,白云区,China,guangdong,dongguan
中国,广东,广州市,黄埔区,China,guangdong,dongguan
中国,广东,广州市,广州医科大学卫生职业技术学院,China,guangdong,shenzhen
中国,广东,广州市,荔湾区,China,hebei,yuhua district
中国,广东,广州市,番禺区,China,chongqing,yuzhong district
中国,广东,广州市,荔湾区,China,guangdong,dongguan
中国,广东,广州市,天河区,China,anhui,baohe district
中国,广东,广州市,增城区,China,shaanxi,yanta district
中国,广东,广州市,华南理工大学,China,guangdong,tianhe district
中国,广东,广州市,白云区,China,guangdong,duanzhou district
中国,广东,广州市,番禺区,China,shaanxi,yanta district
中国,广东,广州市,天河区,China,jiangsu,nanjing
中国,广东,广州市,天河区,China,beijing,haidian district
中国,广东,广州市,番禺区,China,jiangxi,nanchang
中国,广东,广州市,荔湾区,China,fujian,siming district
中国,广东,广州市,花都区,China,guangdong,foshan
中国,广东,广州市,从化区,China,guangdong,dongguan
中国,广东,广州市,增城区,China,zhejiang,xihu district
中国,广东,广州市,天河区,China,guangdong,shahe town
中国,广东,广州市,天河区,China,guangdong,meizhou
中国,广东,广州市,广州医科大学卫生职业技术学院,China,guangdong,yuexiu district
中国,广东,广州市,荔湾区,China,guangdong,puning
中国,广东,广州市,增城区,China,guangdong,foshan
中国,广东,广州市,黄埔区,China,guangdong,huadu district
中国,广东,广州市,越秀区,China,guangdong,conghua district
中国,广东,广州市,番禺区,China,hunan,yuelu district
中国,广东,广州市,黄埔区,China,guangdong,longhua district
中国,广东,广州市,番禺区,China,guangdong,huangpu
中国,广东,广州市,天河区,China,guangdong,longgang
中国,广东,广州市,海珠区,China,guangdong,dongguan
中国,广东,广州市,黄埔区,China,jiangxi,lianhua county
中国,广东,广州市,海珠区,China,beijing,shijingshan district
中国,广东,广州市,番禺区,China,guizhou,guiyang
中国,广东,广州市,天河区,China,shandong,licheng district
中国,广东,广州市,越秀区,China,sichuan,chengdu
中国,广东,惠州市,博罗县,China,guangdong,pingshan district
中国,广东,惠州市,惠城区,China,jilin,chaoyang district
中国,河北,CHAIGOUBU,,China,hebei,chaigoubu
中国,河北,保定市,定兴县,China,hebei,dingxing county
中国,河北,沧州市,黄骅市,China,hebei,zhengjiakou
中国,河南,郑州市,金水区,China,henan,xinzheng
中国,河南,郑州市,金水区,China,beijing,haidian district
中国,河南,郑州市,金水区,China,henan,beiguan district
中国,河南,郑州市,中原区,China,henan,xuchang
中国,河南,郑州市,上街区,China,henan,ruzhou
中国,河南,郑州市,中牟县,China,henan,dengfeng
中国,河南,郑州市,新郑市,China,henan,xuchang
中国,河南,郑州市,河南农业大学,China,henan,jinshui district
中国,河南,郑州市,金水区,China,henan,nanyang
中国,河南,郑州市,登封市,China,henan,jinshui district
中国,河南,郑州市,荥阳市,China,,
